Path,Name,Sex,Age,Phone,ID_Number,Address,Frontal/Lateral,AP/PA,No Finding,Enlarged Cardiomediastinum,Cardiomegaly,Lung Opacity,Lung Lesion,Edema,Consolidation,Pneumonia,Atelectasis,Pneumothorax,Pleural Effusion,Pleural Other,Fracture,Support Devices
CheXpert-v1.0-small/train/patient00044/study7/view1_frontal.jpg,Norma,Female,49,15621035702,130131194612015156,湖南省桂香市闵行唐街u座 987483,Frontal,PA,,,1,1,,1,,,-1,,,,,
CheXpert-v1.0-small/train/patient00044/study7/view2_lateral.jpg,Gwendolyn,Female,49,15116217602,530800196811122656,湖北省玲县崇文辽阳街K座 275510,Lateral,,,,1,1,,1,,,-1,,,,,
CheXpert-v1.0-small/train/patient00044/study6/view1_frontal.jpg,Annie,Female,49,13356197127,513224197808255724,辽宁省军县吉区佛山路B座 582180,Frontal,PA,,,1,,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00044/study6/view2_lateral.jpg,Jennifer,Female,49,14599124168,530628193603151913,内蒙古自治区佛山县清浦张家港路G座 797180,Lateral,,,,1,,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00044/study5/view1_frontal.jpg,Janelle,Female,49,13393526751,320508198305066035,广西壮族自治区深圳县上街拉萨路U座 770974,Frontal,AP,,,,,,,-1,,-1,,,,,
CheXpert-v1.0-small/train/patient00044/study2/view1_frontal.jpg,Leanne,Female,49,18865614405,320300199003162622,西藏自治区帅县平山葛路g座 115640,Frontal,AP,,,,,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00044/study3/view1_frontal.jpg,Pamela,Female,49,15948280782,350800196810091612,安徽省郑州县牧野宋街f座 154335,Frontal,AP,,-1,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00044/study1/view1_frontal.jpg,Chrystal,Female,49,15147825202,510401193603241201,广西壮族自治区贵阳市江北杨路B座 284922,Frontal,AP,,,1,,,1,,,1,,,,,1
CheXpert-v1.0-small/train/patient00044/study4/view1_frontal.jpg,Eda,Female,49,13504533482,320302197808312230,广东省勇市海陵梧州路v座 822821,Frontal,AP,,,1,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00045/study1/view1_frontal.jpg,Francine,Female,69,15560140960,370829199512145838,陕西省齐齐哈尔市丰都黄路x座 423535,Frontal,PA,,,,,,,0,,1,,,,,1
CheXpert-v1.0-small/train/patient00045/study1/view2_lateral.jpg,Lisa,Female,69,14542477706,654000195704290614,香港特别行政区金凤县魏都冯街a座 579309,Lateral,,,,,,,,0,,1,,,,,1
CheXpert-v1.0-small/train/patient00046/study3/view1_frontal.jpg,Shannon,Female,90,15040695947,350181196607240766,江西省潜江市六枝特李路b座 370827,Frontal,PA,,,0,,,,,,,,1,,,
CheXpert-v1.0-small/train/patient00046/study3/view2_lateral.jpg,Shirley,Female,90,13346390526,110229198608078750,西藏自治区凤英县秀英石家庄路G座 155306,Lateral,,,,0,,,,,,,,1,,,
CheXpert-v1.0-small/train/patient00046/study1/view1_frontal.jpg,Mona,Female,86,18563942128,370786198201152747,山西省广州市大东六安路i座 394445,Frontal,AP,,1,,1,,-1,,,,,,,,
CheXpert-v1.0-small/train/patient00046/study2/view1_frontal.jpg,Myrtie,Female,86,13129018206,230406200704019690,贵州省娟市梁平陈路j座 166978,Frontal,AP,,,,1,,-1,,,,,-1,,,
CheXpert-v1.0-small/train/patient00046/study2/view2_lateral.jpg,Olene,Female,86,13443302814,421087197108195303,青海省瑜县闵行卢街d座 398844,Lateral,,,,,1,,-1,,,,,-1,,,
CheXpert-v1.0-small/train/patient00046/study4/view1_frontal.jpg,Suzanne,Female,90,18603692734,430802194402202444,山西省娜市普陀谭街n座 209843,Frontal,AP,,,,,,1,-1,,1,,-1,,,
CheXpert-v1.0-small/train/patient00047/study1/view1_frontal.jpg,William,Male,64,13016522378,451481200404303261,安徽省海门市房山郭路h座 278800,Frontal,AP,,,1,1,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00047/study2/view1_frontal.jpg,Justin,Male,64,15704343479,130581193612267397,天津市西安市吉区刘街r座 808483,Frontal,AP,,,1,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00047/study3/view1_frontal.jpg,Ernest,Male,64,15564456733,610104195401061486,安徽省欢市平山宁德路W座 523040,Frontal,AP,,,1,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00047/study4/view1_frontal.jpg,Dustin,Male,64,13336879609,52263419390531034X,河南省小红市翔安黄街M座 207234,Frontal,AP,,,1,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00047/study5/view1_frontal.jpg,Leonard,Male,64,18690650936,371621200208226267,重庆市颖市海港宁德街Z座 454599,Frontal,AP,,,,1,,0,,,,,1,,,
CheXpert-v1.0-small/train/patient00048/study1/view1_frontal.jpg,Diana,Female,45,13390815875,440500200410202891,北京市桂花县新城王街B座 354347,Frontal,AP,,,,,,,,,,1,,,,0
CheXpert-v1.0-small/train/patient00049/study1/view1_frontal.jpg,Anthony,Male,63,13914399430,441402199604153533,陕西省慧市平山潮州路X座 922042,Frontal,AP,1,,,,,,0,,,,,,,
CheXpert-v1.0-small/train/patient00049/study3/view1_frontal.jpg,Jason,Male,63,15674359641,22040219800216110X,西藏自治区太原市西峰张路P座 550281,Frontal,AP,,,,,,1,,,,,0,,,1
CheXpert-v1.0-small/train/patient00049/study2/view1_frontal.jpg,Donovan,Male,63,18906146153,370921199302117905,青海省阜新县清河六盘水街J座 534805,Frontal,AP,,,,1,,-1,,,,0,,,,1
CheXpert-v1.0-small/train/patient00050/study1/view1_frontal.jpg,Herbert,Male,62,13658048674,211101194111129000,吉林省柳市涪城通辽街n座 275790,Frontal,PA,1,,,,,,,0,,,,,,1
CheXpert-v1.0-small/train/patient00050/study1/view2_lateral.jpg,Larry,Male,62,18545738282,522729200005220944,西藏自治区六盘水市大东蒋路b座 146926,Lateral,,1,,,,,,,0,,,,,,1
CheXpert-v1.0-small/train/patient00051/study1/view1_frontal.jpg,Bradley,Male,63,18516122943,360429197903141954,新疆维吾尔自治区香港市静安张路V座 847453,Frontal,PA,,,,0,,,0,,,0,0,,1,
CheXpert-v1.0-small/train/patient00051/study1/view2_lateral.jpg,James,Male,63,14572062435,210105194604266489,湖南省嘉禾市黄浦乌鲁木齐街G座 864287,Lateral,,,,,0,,,0,,,0,0,,1,
CheXpert-v1.0-small/train/patient00052/study1/view1_frontal.jpg,Mary,Female,72,15571595635,220524193803227149,天津市银川县东丽戴街c座 612635,Frontal,PA,,,-1,1,,,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient00052/study1/view2_lateral.jpg,Elizabeth,Female,72,18841469338,231004196912242499,台湾省澳门县西夏南宁路X座 680711,Lateral,,,,-1,1,,,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient00053/study1/view1_frontal.jpg,Fred,Male,86,15168090117,361030194409278139,北京市玉兰市朝阳万街H座 357435,Frontal,AP,,,,,,,,0,-1,,,,,1
CheXpert-v1.0-small/train/patient00054/study1/view1_frontal.jpg,Diana,Female,63,15773657558,371100199812185081,陕西省佛山市江北南宁街q座 102478,Frontal,PA,1,,0,,,,,,,0,0,,,
CheXpert-v1.0-small/train/patient00054/study1/view2_lateral.jpg,Nohemi,Female,63,13845998199,350102199806301451,北京市飞市牧野福州街X座 664080,Lateral,,1,,0,,,,,,,0,0,,,
CheXpert-v1.0-small/train/patient00055/study2/view1_frontal.jpg,Mellie,Female,43,13859139873,130229199211071524,重庆市志强市海港北京路B座 547816,Frontal,PA,,,,,,,,,,1,,,,
CheXpert-v1.0-small/train/patient00055/study2/view2_lateral.jpg,Edna,Female,43,15719363482,341181197904306585,福建省乌鲁木齐县清城邓路U座 272001,Lateral,,,,,,,,,,,1,,,,
CheXpert-v1.0-small/train/patient00055/study1/view1_frontal.jpg,Edith,Female,43,13581233861,13052219590730019X,河北省哈尔滨市南湖郑街U座 794117,Frontal,AP,1,0,,,,,0,,,,0,,,1
CheXpert-v1.0-small/train/patient00055/study3/view1_frontal.jpg,Dorthy,Female,43,13848873698,610124200203076010,江西省南昌县城北陈街l座 955838,Frontal,AP,,,,1,,,,,1,1,,,,1
CheXpert-v1.0-small/train/patient00056/study1/view1_frontal.jpg,William,Male,88,13632464646,440205196211134271,贵州省利县六枝特嘉禾路a座 278845,Frontal,AP,,,0,1,,,0,,1,,0,,,
CheXpert-v1.0-small/train/patient00056/study1/view2_lateral.jpg,Kelvin,Male,88,15371142481,150501200502190530,北京市建平市长寿巢湖路z座 209196,Lateral,,,,0,1,,,0,,1,,0,,,
CheXpert-v1.0-small/train/patient00056/study4/view1_frontal.jpg,Edward,Male,88,13630734502,430502196507157814,青海省利县江北东莞路j座 605933,Frontal,AP,,,1,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00056/study3/view1_frontal.jpg,Michael,Male,88,18506236793,320506193612239981,河北省永安市东丽兰州街W座 160154,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00056/study2/view1_frontal.jpg,Carlos,Male,88,14517389634,140303196311268754,内蒙古自治区关岭市大东银川街u座 180402,Frontal,AP,,,,-1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient00057/study1/view1_frontal.jpg,Georgia,Female,48,18027589991,140881198404276521,吉林省北京县梁平宁德路r座 297576,Frontal,AP,1,,,0,,,,,0,0,,,,
CheXpert-v1.0-small/train/patient00057/study2/view1_frontal.jpg,Elana,Female,48,13649515897,630000199902129566,吉林省萍县萧山王街w座 837595,Frontal,AP,1,,,,,,,,,0,,,,
CheXpert-v1.0-small/train/patient00057/study3/view1_frontal.jpg,Barbara,Female,48,13987340794,331082197012098070,云南省六盘水县龙潭武汉路m座 177392,Frontal,AP,,,,1,,,,,-1,1,1,,,1
CheXpert-v1.0-small/train/patient00058/study1/view1_frontal.jpg,Dustin,Male,65,13022663620,321101196911058452,内蒙古自治区洁市南湖郭路w座 828966,Frontal,PA,,,,,0,,,,,,,,1,
CheXpert-v1.0-small/train/patient00058/study1/view2_lateral.jpg,Jerry,Male,65,18947643791,370124200007307870,青海省玉珍县萧山太原街t座 323673,Lateral,,,,,,0,,,,,,,,1,
CheXpert-v1.0-small/train/patient00059/study1/view1_frontal.jpg,Charles,Male,27,13881009769,511424197708297301,海南省巢湖县沈河上海街b座 928380,Frontal,PA,,,,,,,0,-1,,,,,,
CheXpert-v1.0-small/train/patient00059/study1/view2_lateral.jpg,Brian,Male,27,13875317076,360281198712145863,安徽省杭州市南湖六安路K座 990987,Lateral,,,,,,,,0,-1,,,,,,
CheXpert-v1.0-small/train/patient00060/study1/view1_frontal.jpg,Willie,Female,44,15746363027,61082719760922424X,陕西省六安市锡山南京路r座 567155,Frontal,PA,1,0,,,,,,,,,0,,,
CheXpert-v1.0-small/train/patient00060/study1/view2_lateral.jpg,Gladys,Female,44,13690461133,420701199102203225,重庆市彬市上街苑路Q座 131120,Lateral,,1,0,,,,,,,,,0,,,
CheXpert-v1.0-small/train/patient00061/study2/view1_frontal.jpg,Whitney,Male,90,15012500005,44520319380531960X,吉林省北京县沈北新张街D座 336978,Frontal,PA,,,1,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00061/study2/view2_frontal.jpg,Daniel,Male,90,15920727446,360501196606068935,天津市辉县锡山合肥街a座 651902,Frontal,PA,,,1,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00061/study1/view1_frontal.jpg,James,Male,90,14718915848,130703195311199141,甘肃省秀云县普陀汤路M座 300256,Frontal,AP,,,,1,,1,,,,,1,,,
CheXpert-v1.0-small/train/patient00061/study3/view1_frontal.jpg,Ryan,Male,90,15375910775,220623200111184514,河北省兰英县龙潭鞠街Q座 197728,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00061/study4/view1_frontal.jpg,Samuel,Male,90,15385308138,210201193610290325,香港特别行政区桂花市山亭马鞍山路F座 811029,Frontal,AP,,,,1,,,1,,,,1,,,1
CheXpert-v1.0-small/train/patient00061/study5/view1_frontal.jpg,James,Male,90,18054435628,421083197505108685,新疆维吾尔自治区凤兰县孝南汕尾街f座 449601,Frontal,AP,,,1,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00062/study1/view1_frontal.jpg,Benjamin,Male,66,15181280690,220381197207104892,香港特别行政区桂芳县房山拉萨路v座 973653,Frontal,AP,,,,,,,,,1,0,1,,,1
CheXpert-v1.0-small/train/patient00062/study2/view1_frontal.jpg,Christopher,Male,66,14529578545,220323198111154888,江苏省杭州县东丽海口街h座 862028,Frontal,AP,,,,,,,-1,,1,0,1,,,0
CheXpert-v1.0-small/train/patient00062/study3/view1_frontal.jpg,James,Male,66,13393968530,210921195901155791,云南省浩市徐汇毛路q座 298817,Frontal,AP,,,,1,,,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient00062/study4/view1_frontal.jpg,Willie,Male,66,15102085604,371312199901294323,宁夏回族自治区林县房山刘路r座 959950,Frontal,AP,,,,0,,,1,,1,,1,,,
CheXpert-v1.0-small/train/patient00063/study3/view1_frontal.jpg,Connie,Female,70,13789612232,211103194211169272,甘肃省惠州县吉区顾街r座 335157,Frontal,PA,,-1,,,,,1,-1,-1,0,1,,,1
CheXpert-v1.0-small/train/patient00063/study3/view2_lateral.jpg,Hazel,Female,70,18793776111,410221194107122030,江苏省秀兰县翔安贵阳路g座 391634,Lateral,,,-1,,,,,1,-1,-1,0,1,,,1
CheXpert-v1.0-small/train/patient00063/study1/view1_frontal.jpg,Mildred,Female,69,13899587838,51110119940804073X,福建省南宁市城北乌鲁木齐路o座 286391,Frontal,AP,,1,,1,1,,,,,0,1,,,
CheXpert-v1.0-small/train/patient00063/study5/view1_frontal.jpg,Jacqueline,Female,70,18273011067,230401200404167761,天津市龙县朝阳深圳街r座 187765,Frontal,AP,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00063/study2/view1_frontal.jpg,Gerda,Female,69,13659721868,520602199401259346,山西省涛市兴山合山街z座 114120,Frontal,AP,,,1,1,,1,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient00063/study4/view1_frontal.jpg,Laurel,Female,70,15946579894,430421195503300766,陕西省嘉禾市门头沟广州街t座 284391,Frontal,AP,,-1,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00064/study1/view1_frontal.jpg,Kevin,Male,63,13200544424,513434197304239468,海南省金凤县西峰武汉路v座 940127,Frontal,AP,,,,-1,,-1,,,,,,,,1
CheXpert-v1.0-small/train/patient00065/study2/view1_frontal.jpg,Marcus,Male,67,15893590278,341623199604084397,湖南省英县大东南京街I座 789647,Frontal,PA,,-1,,,0,0,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00065/study2/view2_lateral.jpg,William,Male,67,15869970297,330212193806017327,湖南省凤英县金平容路D座 814410,Lateral,,,-1,,,0,0,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00065/study1/view1_frontal.jpg,Clifton,Male,66,18970360767,211281196404055873,安徽省西宁市和平张街Y座 215906,Frontal,PA,,0,,,1,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00065/study1/view2_lateral.jpg,Leslie,Male,66,14544431742,710000200204134160,北京市鑫市城北张路V座 288740,Lateral,,,0,,,1,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00066/study1/view1_frontal.jpg,Ricardo,Male,61,18809798807,522634199103174099,重庆市秀兰县西夏汕尾街v座 559115,Frontal,PA,1,0,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient00066/study1/view2_lateral.jpg,Darren,Male,61,13721172627,542124197105028655,云南省合山县清城杭州路p座 904882,Lateral,,1,0,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient00067/study3/view1_frontal.jpg,Phyllis,Female,56,18708035431,360728196309184076,黑龙江省丹市朝阳廖街y座 410064,Frontal,PA,,,,,1,,1,,,-1,,,,1
CheXpert-v1.0-small/train/patient00067/study3/view2_lateral.jpg,Sasha,Female,56,18546989834,15082419831126514X,河南省邯郸县华龙胡街q座 927621,Lateral,,,,,,1,,1,,,-1,,,,1
CheXpert-v1.0-small/train/patient00067/study1/view1_frontal.jpg,Ronni,Female,56,13890804465,620801199408272795,海南省磊县滨城赵街E座 762537,Frontal,AP,,,,,,,,,,0,-1,,,1
CheXpert-v1.0-small/train/patient00067/study4/view1_frontal.jpg,Rebecca,Female,56,15196642726,441600196608185131,江西省邯郸市西峰北镇街O座 665689,Frontal,AP,,,,-1,1,,,-1,,,1,,,1
CheXpert-v1.0-small/train/patient00067/study2/view1_frontal.jpg,Theresa,Female,56,14768478575,371122200408294167,河南省梧州县新城昆明街c座 399462,Frontal,AP,,,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00068/study1/view1_frontal.jpg,Carlos,Male,76,15519286400,621202194109239516,安徽省红梅县崇文尚路P座 887471,Frontal,AP,,,,,,0,,,,0,,,,
CheXpert-v1.0-small/train/patient00069/study1/view1_frontal.jpg,William,Male,63,14511153606,150921196211029681,山东省秀芳市新城合山街a座 127752,Frontal,AP,,,,1,,1,,-1,-1,,,,,1
CheXpert-v1.0-small/train/patient00069/study2/view1_frontal.jpg,Robert,Male,63,18952513536,321282195305214338,湖北省福州县梁平兴安盟路a座 560139,Frontal,AP,,,,1,,1,,-1,-1,,,,,1
CheXpert-v1.0-small/train/patient00069/study37/view1_frontal.jpg,Norman,Male,63,13421410103,150300196206289396,天津市晶县丰都六盘水路G座 654882,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study30/view1_frontal.jpg,Edward,Male,63,18569697454,420525199805031263,陕西省阜新县浔阳陈路g座 220860,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study41/view1_frontal.jpg,Jeremy,Male,63,15341271488,130203200509081022,四川省敏市南溪潜江路p座 746428,Frontal,AP,,,,,,,1,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study43/view1_frontal.jpg,Ronald,Male,63,13173420100,130525195208223569,广东省太原市城北汕尾路J座 762008,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study47/view1_frontal.jpg,William,Male,63,15588959946,421281197107069877,江苏省刚县城东陈街o座 705953,Frontal,AP,,1,1,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study29/view1_frontal.jpg,Richard,Male,63,15609652806,411121198011144327,澳门特别行政区南京县高明史街G座 937851,Frontal,AP,,,,1,,1,-1,,,,-1,,,1
CheXpert-v1.0-small/train/patient00069/study18/view1_frontal.jpg,Ryan,Male,63,15221189939,522729194411157882,江西省武汉县崇文香港路q座 598746,Frontal,AP,,,,,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00069/study42/view1_frontal.jpg,Denny,Male,63,18915844706,411103197309138619,安徽省秀梅县新城南京路y座 424801,Frontal,AP,,,,,,,1,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study8/view1_frontal.jpg,Charles,Male,63,18516567731,44150019851001969X,广西壮族自治区静县海港丁路W座 310562,Frontal,AP,,,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study34/view1_frontal.jpg,Emmanuel,Male,63,13431835724,15090019750331230X,甘肃省勇县山亭巢湖路O座 714391,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study5/view1_frontal.jpg,Dan,Male,63,15858436505,210804197209306765,内蒙古自治区张家港市平山彭街W座 193932,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study36/view1_frontal.jpg,Louis,Male,63,13333883819,130102193803088300,广西壮族自治区辽阳市秀英詹路E座 224292,Frontal,AP,,,,1,,-1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study13/view1_frontal.jpg,Leslie,Male,63,13340251105,441301194002211180,江西省台北县山亭姜路j座 129410,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study7/view1_frontal.jpg,Ernest,Male,63,18766531062,441625195309242979,甘肃省马鞍山市花溪哈尔滨街G座 349932,Frontal,AP,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00069/study6/view1_frontal.jpg,Juan,Male,63,18016978036,431002194801038773,陕西省辛集县白云姚街z座 508485,Frontal,AP,,1,,1,,,,,,-1,1,,,1
CheXpert-v1.0-small/train/patient00069/study20/view1_frontal.jpg,Charles,Male,63,18726403756,350821200109097988,宁夏回族自治区梧州县双滦辛集街o座 669779,Frontal,AP,,,,1,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00069/study14/view1_frontal.jpg,Elvin,Male,63,15674896250,610623194310012840,安徽省峰市闵行史路l座 404775,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study32/view1_frontal.jpg,Herbert,Male,63,18976010171,231121195501042043,黑龙江省小红县高明叶路z座 152162,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study15/view1_frontal.jpg,Curt,Male,63,13256003272,371726197802247653,广西壮族自治区金凤市南长任街q座 958900,Frontal,AP,,,,1,,,,,-1,,-1,,,1
CheXpert-v1.0-small/train/patient00069/study9/view1_frontal.jpg,Milton,Male,63,18842278810,320482198605197684,台湾省华市西峰黎街F座 841638,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00069/study17/view1_frontal.jpg,John,Male,63,13454925097,410223196903175127,宁夏回族自治区呼和浩特县东丽刘街I座 860277,Frontal,AP,,,,,,,,,,-1,1,,,1
CheXpert-v1.0-small/train/patient00069/study21/view1_frontal.jpg,Arthur,Male,63,18782288281,330109200206224620,湖北省潜江县平山郑州街P座 662941,Frontal,AP,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00069/study19/view1_frontal.jpg,Brian,Male,63,15993941311,511321197209267496,台湾省金凤县黄浦马街G座 479535,Frontal,AP,,,,,,,,,,,1,,1,1
CheXpert-v1.0-small/train/patient00069/study4/view1_frontal.jpg,Daniel,Male,63,18889450847,610802197004128004,青海省张家港市和平宁德路u座 984441,Frontal,AP,,,,1,,1,,,,,1,,,1
